Ticket Type, Issue Type, Category, Sub Category, Issue, Priority, L0 Response Time, L0 ResoultionTime, L0 Assignee,L1 Response Time, L1 ResoultionTime, L1 Assignee,L2 Response Time, L2 ResoultionTime, L2 Assignee,L3 Response Time, L3 ResoultionTime, L3 Assignee,L4 Response Time, L4 ResoultionTime, L4 Assignee,L5 Response Time, L5 ResoultionTime, L5 Assignee, Status, Client Escalation, Tenant Escalation
Reactive,Client Complaint,Technical Services,Lift and Escalators,Passenger stuck up in lift,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,PPM/AMC Observation,Technical Services,Utility Room,PPM Observation - Utility Room,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Refrigerator / Freezer not working,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Room heater not working,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,PPM/AMC Observation,Technical Services,Server / Hub / UPS room,PPM Observation - Server /UPS/Hub,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Speaker cap need to be fixed ,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,LED not operational,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Diesel Generator,Others - Tech Services - DG Gen Set Room,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,PPM/AMC Observation,Technical Services,Diesel Generator,PPM Observation,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Lift and Escalators,Passenger stuck up in lift,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,PPM/AMC Observation,Technical Services,Diesel Generator,PPM Observation - Diesel Generator,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Lift and Escalators,Abnormal jerk in elevator ,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,PPM/AMC Observation,Technical Services,Lift and Escalators,PPM Observation - Lift Escalator,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,PPM/AMC Observation,Technical Services,Electrical,PPM Observation - Electrical,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Server / Hub / UPS room,UPS alarm/trip,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Refrigerator / Freezer not working,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Server / Hub / UPS room,UPS alarm/trip,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Lift and Escalators,Elevator door closing issue,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Bag Scanner Not Working,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Burning smell,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Chandeliers lights not working,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Plumbing,Plumbing issue,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Plumbing,Leakage from jet spray ,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Plumbing,No water,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Civil,Sliding Gate not working,P1,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Civil,Wall paper replacement,P1,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,HVAC,Breakdown Split AC,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,Fire Fighting,Breakdown - Fire Fighting Equipments,P1,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,HVAC,Breakdown - HVAC,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,HVAC,Breakdown- Chiller,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,Plumbing,Breakdown - Flush Pump,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,HVAC,Breakdown Window AC,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,Utility Room,Breakdown Pump,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,Utility Room,Breakdown STP Plant,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,Fire Fighting,Breakdown Sprinkler Pump,P1,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,Fire Fighting,Breakdown Hydrant Pump,P1,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,FA/PA,Breakdown Fire alarm system,P1,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,FA/PA,Fault alarm from Fire alarm system,P1,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Fire Fighting,fire gauge is hanging,P1,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Fire Fighting,Fire hooter is hanging,P1,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Fire Fighting,fire gauge is hanging,P1,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Fire Fighting,Fire hooter is hanging,P1,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,HVAC,Breakdown - Exhaust Fan,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Leakage/Seepage,"leakages of ceilings , minor breakages & repair",P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,HVAC,Breakdown - AHU,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,HVAC,Breakdown - Fresh Fan,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,Carpentry,Breakdown Door Closer,P1,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,HVAC,Breakdown - Cooling Tower,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,Carpentry,Facade glass broken,P1,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Civil,Drain cover broken / other issues,P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Civil,False Ceiling Damage,P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Leakage/Seepage,"leakages of ceilings , minor breakages & repair",P1,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Leakage/Seepage,Major Roof/Terrace Leak,P1,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Civil,Gates/Fencing/Bollards broken/defective,P1,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Civil,Manhole broken / missing,P1,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Leakage/Seepage,Major Roof/Terrace Leak,P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Plumbing,Float valve not working,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Plumbing,Water dripping from tap,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Civil,Staircase broken,P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Civil,speed breaker damage,P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Civil,Staircase broken,P1,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Civil,Tech Services - Civil - Others,P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Civil,Side skirting issue,P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Plumbing,Float valve not working,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Civil,Gates/Fencing/Bollards broken/defective,P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Facade,Tech Services - Facade - Others,P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Plumbing,Water tap sensor not working,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Lift and Escalators,Elevator door closing issue,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Plumbing,Strainer Need to Cleaned,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Burning smell,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Civil,Wall paper replacement,P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,HVAC,Breakdown - FCU,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,PPM/AMC Observation,Technical Services,Plumbing,PPM Observation,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Utility Room,Alarm from Electrical room,P2,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Plumbing,Water tap sensor not working,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Civil,speed breaker damage,P1,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Utility Room,Water transfer pump not working,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Lift signage logo light not operational,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Plumbing,Valve leaking ,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Plumbing,Water dripping from tap,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Hand drier not operational ,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Server / Hub / UPS room,Fault in Water leakage detection system,P1,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,PPM/AMC Observation,Technical Services,Fire Fighting,PPM Observation - Fire Fighting Equipments,P1,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Civil,Tiles damaged,P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Fire Fighting,Sprinkler leaking,P2,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Civil,Wall painting issue,P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Civil,Wall painting issue,P1,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Civil,Elevator mirror broken,P1,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Civil,Elevator mirror broken,P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Civil,Paving tiles damaged,P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,Plumbing,Breakdown - Plumbing issue,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Civil,Side skirting issue,P1,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,Plumbing,Breakdown- Water Tank,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,Plumbing,Breakdown - Plumbing,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Civil,Painting require,P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,Server / Hub / UPS room,Breakdown- Server /UPS/Hub,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,Utility Room,Breakdown - Utility Room,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,Lift and Escalators,Passenger stuck up in lift,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
